Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,apropiacion_corrientes,apropiacion_cons_2024,Apropiación a precios constantes (2024),Apropiación a precios corrientes
2022,Planeación,3,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,Inversión,55826977796,69010783431.15628,69010783431.15628,55826977796
2022,Planeación,3,Superintendencia de servicios públicos domiciliarios,324,Funcionamiento,499310458060,617224991329.5323,617224991329.5323,499310458060
2022,Planeación,3,Superintendencia de servicios públicos domiciliarios,324,Deuda,5732238157,7085933390.019209,7085933390.019209,5732238157
2022,Planeación,3,Superintendencia de servicios públicos domiciliarios,324,Inversión,28954963274,35792815205.95351,35792815205.95351,28954963274
2022,Información estadistíca,4,Departamento administrativo nacional de estadística (dane),401,Funcionamiento,108326000000,133907698770.3079,133907698770.3079,108326000000
2022,Información estadistíca,4,Departamento administrativo nacional de estadística (dane),401,Inversión,139678286024,172663975865.9481,172663975865.9481,139678286024
2022,Información estadistíca,4,Fondo rotatorio del dane,402,Funcionamiento,2053000000,2537825688.896868,2537825688.896868,2053000000
2022,Información estadistíca,4,Fondo rotatorio del dane,402,Inversión,30000000000,37084642312.18024,37084642312.18024,30000000000
2022,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Funcionamiento,88839000000,109818751279.0593,109818751279.0593,88839000000
2022,Información estadistíca,4,Instituto geográfico agustín codazzi - igac,403,Inversión,314151128469,388339407708.0216,388339407708.0216,314151128469
2022,Empleo público,5,Departamento administrativo de la función pública,501,Funcionamiento,28010215414,34624960657.17692,34624960657.17692,28010215414
2022,Empleo público,5,Departamento administrativo de la función pública,501,Inversión,18802547553,23242858352.02549,23242858352.02549,18802547553
2022,Empleo público,5,Escuela superior de administración pública (esap),503,Funcionamiento,116704559235,144264894514.3542,144264894514.3542,116704559235
2022,Empleo público,5,Escuela superior de administración pública (esap),503,Deuda,42705280,52790334.45471682,52790334.45471682,42705280
2022,Empleo público,5,Escuela superior de administración pública (esap),503,Inversión,224610232870,277653004854.6486,277653004854.6486,224610232870
2022,Relaciones exteriores,11,Ministerio de relaciones exteriores,1101,Funcionamiento,518323000000,640727435239.2065,640727435239.2065,518323000000
2022,Relaciones exteriores,11,Ministerio de relaciones exteriores,1101,Deuda,127317729,157384414.6654699,157384414.6654699,127317729
2022,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Funcionamiento,640796000000,792123015169.195,792123015169.195,640796000000
2022,Relaciones exteriores,11,Fondo rotatorio del ministerio de relaciones exteriores,1102,Inversión,30600000000,37826335158.42384,37826335158.42384,30600000000
2022,Relaciones exteriores,11,Unidad administrativa especial migración colombia,1104,Funcionamiento,124649000000,154085452652.3651,154085452652.3651,124649000000
2022,Relaciones exteriores,11,Unidad administrativa especial migración colombia,1104,Deuda,102978963,127297933.6178081,127297933.6178081,102978963
2022,Relaciones exteriores,11,Unidad administrativa especial migración colombia,1104,Inversión,48578463919,60050498617.04228,60050498617.04228,48578463919
2022,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Funcionamiento,126459256834,156323210225.1008,156323210225.1008,126459256834
2022,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Deuda,367264723,453996029.5445651,453996029.5445651,367264723
2022,Justicia y el derecho,12,Ministerio de justicia y del derecho,1201,Inversión,52493974190,64890675212.69904,64890675212.69904,52493974190
2022,Justicia y el derecho,12,Superintendencia de notariado y registro,1204,Funcionamiento,404735990805,500316314995.6431,500316314995.6431,404735990805
2022,Justicia y el derecho,12,Superintendencia de notariado y registro,1204,Inversión,232161939578,286988082925.071,286988082925.071,232161939578
2022,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Funcionamiento,1525793300000,1886116625760.704,1886116625760.704,1525793300000
2022,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Deuda,4451053953,5502191458.640697,5502191458.640697,4451053953
2022,Justicia y el derecho,12,Instituto nacional penitenciario y carcelario - inpec,1208,Inversión,2150000000,2657732699.039584,2657732699.039584,2150000000
2022,Justicia y el derecho,12,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,Funcionamiento,106083653047,131135810947.2475,131135810947.2475,106083653047
2022,Justicia y el derecho,12,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,Deuda,53618616,66280906.52113814,66280906.52113814,53618616
2022,Justicia y el derecho,12,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,Inversión,13983495196,17285763920.59169,17285763920.59169,13983495196
2022,Justicia y el derecho,12,Unidad de servicios penitenciarios y carcelarios - uspec,1211,Funcionamiento,1067659123000,1319791889593.035,1319791889593.035,1067659123000
2022,Justicia y el derecho,12,Unidad de servicios penitenciarios y carcelarios - uspec,1211,Deuda,728504435,900544213.1603986,900544213.1603986,728504435
2022,Justicia y el derecho,12,Unidad de servicios penitenciarios y carcelarios - uspec,1211,Inversión,412212146936,509558000861.9147,509558000861.9147,412212146936
2022,Hacienda,13,Ministerio de hacienda y crédito público,1301,Funcionamiento,19440686670307,24031697049050.18,24031697049050.18,19440686670307
2022,Hacienda,13,Ministerio de hacienda y crédito público,1301,Deuda,19195380,23728460.04487928,23728460.04487928,19195380
2022,Hacienda,13,Ministerio de hacienda y crédito público,1301,Inversión,3369939416787,4165766596175.439,4165766596175.439,3369939416787
2022,Hacienda,13,Unidad administrativa especial contaduría general de la nación,1308,Funcionamiento,15328000000,18947779912.03662,18947779912.03662,15328000000
2022,Hacienda,13,Unidad administrativa especial contaduría general de la nación,1308,Inversión,10200000000,12608778386.14128,12608778386.14128,10200000000
2022,Hacienda,13,Superintendencia de la economía solidaria,1309,Funcionamiento,18071000000,22338552374.11364,22338552374.11364,18071000000
2022,Hacienda,13,Superintendencia de la economía solidaria,1309,Deuda,8861530,10954222.34628848,10954222.34628848,8861530
2022,Hacienda,13,Superintendencia de la economía solidaria,1309,Inversión,50289056103,62165055259.89732,62165055259.89732,50289056103
2022,Hacienda,13,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,Funcionamiento,1737495000000,2147812686473.387,2147812686473.387,1737495000000
2022,Hacienda,13,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,Deuda,55361903794,68435879997.39413,68435879997.39413,55361903794
2022,Hacienda,13,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,Inversión,89911344626,111144335175.4126,111144335175.4126,89911344626
2022,Hacienda,13,Unidad de información y análisis financiero,1312,Funcionamiento,10480000000,12954901714.3883,12954901714.3883,10480000000
2022,Hacienda,13,Unidad de información y análisis financiero,1312,Inversión,5000000000,6180773718.696706,6180773718.696706,5000000000
2022,Hacienda,13,Superintendencia financiera de colombia,1313,Funcionamiento,258484000000,319526222780.7199,319526222780.7199,258484000000
2022,Hacienda,13,Superintendencia financiera de colombia,1313,Deuda,44538443,55056407.59321426,55056407.59321426,44538443
2022,Hacienda,13,Superintendencia financiera de colombia,1313,Inversión,31118188721,38466896604.04021,38466896604.04021,31118188721
2022,Hacienda,13,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,Funcionamiento,199420000000,246513978996.4995,246513978996.4995,199420000000
2022,Hacienda,13,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,Deuda,9225000000,11403527510.99542,11403527510.99542,9225000000
2022,Hacienda,13,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,Inversión,7888655374,9751598762.294949,9751598762.294949,7888655374
2022,Hacienda,13,Fondo adaptación,1315,Funcionamiento,30590129312,37814133460.62867,37814133460.62867,30590129312
2022,Hacienda,13,Fondo adaptación,1315,Inversión,606088008885,749218567306.7247,749218567306.7247,606088008885
2022,Servicio de la deuda pública nacional,14,Servicio de la deuda pública nacional,1401,Deuda,68409158374274,84564305639574.69,84564305639574.69,68409158374274
2022,Defensa y policía,15,Ministerio de defensa nacional,1501,Funcionamiento,15715101105000,19426296779289.12,19426296779289.12,15715101105000
2022,Defensa y policía,15,Ministerio de defensa nacional,1501,Deuda,896150000000,1107780073602.011,1107780073602.011,896150000000
2022,Defensa y policía,15,Ministerio de defensa nacional,1501,Inversión,1429689259648,1767317160387.062,1767317160387.062,1429689259648
2022,Defensa y policía,15,Caja de retiro de las fuerzas militares,1503,Funcionamiento,4763507000000,5888431774885.559,5888431774885.559,4763507000000
2022,Defensa y policía,15,Caja de retiro de las fuerzas militares,1503,Deuda,4050467755,5007004929.70649,5007004929.70649,4050467755
2022,Defensa y policía,15,Caja de retiro de las fuerzas militares,1503,Inversión,10030000000,12398632079.70559,12398632079.70559,10030000000
2022,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Funcionamiento,28791000000,35590131226.99937,35590131226.99937,28791000000
2022,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Deuda,8609062,10642132.8304461,10642132.8304461,8609062
2022,Defensa y policía,15,Instituto casas fiscales del ejército,1507,Inversión,16777000000,20738968135.71493,20738968135.71493,16777000000
2022,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Funcionamiento,35991000000,44490445381.92263,44490445381.92263,35991000000
2022,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Deuda,63629470,78655871.1821201,78655871.1821201,63629470
2022,Defensa y policía,15,"Defensa civil colombiana, guillermo león valencia",1508,Inversión,10600000000,13103240283.63702,13103240283.63702,10600000000
2022,Defensa y policía,15,Club militar de oficiales,1510,Funcionamiento,49884000000,61664343236.6933,61664343236.6933,49884000000
2022,Defensa y policía,15,Club militar de oficiales,1510,Deuda,14564306,18003735.95117135,18003735.95117135,14564306
2022,Defensa y policía,15,Club militar de oficiales,1510,Inversión,10000000000,12361547437.39341,12361547437.39341,10000000000
2022,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Funcionamiento,4694663000000,5803329937707.567,5803329937707.567,4694663000000
2022,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Deuda,4970772083,6144643490.447536,6144643490.447536,4970772083
2022,Defensa y policía,15,Caja de sueldos de retiro de la policía nacional,1511,Inversión,8000000000,9889237949.91473,9889237949.91473,8000000000
2022,Defensa y policía,15,Fondo rotatorio de la policía,1512,Funcionamiento,429290000000,530668869939.8618,530668869939.8618,429290000000
2022,Defensa y policía,15,Fondo rotatorio de la policía,1512,Inversión,2500000000,3090386859.348353,3090386859.348353,2500000000
2022,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Funcionamiento,22385000000,27671323938.60515,27671323938.60515,22385000000
2022,Defensa y policía,15,Superintendencia de vigilancia y seguridad privada,1516,Inversión,10115490000,12504310948.74787,12504310948.74787,10115490000
2022,Defensa y policía,15,Hospital militar,1519,Funcionamiento,403272000000,498506595817.2517,498506595817.2517,403272000000
2022,Defensa y policía,15,Hospital militar,1519,Deuda,340476799,420882010.2170362,420882010.2170362,340476799
2022,Defensa y policía,15,Hospital militar,1519,Inversión,18500000000,22868862759.17781,22868862759.17781,18500000000
2022,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Funcionamiento,419830253857,518975159870.6224,518975159870.6224,419830253857
2022,Defensa y policía,15,Agencia logística de las fuerzas militares,1520,Inversión,7170000000,8863229512.611076,8863229512.611076,7170000000
2022,Defensa y policía,15,Unidad administrativa especial de la justicia penal militar y policial,1521,Funcionamiento,76399000000,94440986266.94193,94440986266.94193,76399000000
2022,Defensa y policía,15,Policía nacional,1601,Funcionamiento,11763704000000,14541758503545.46,14541758503545.46,11763704000000
2022,Defensa y policía,15,Policía nacional,1601,Deuda,319546746143,395009226091.1405,395009226091.1405,319546746143
2022,Defensa y policía,15,Policía nacional,1601,Inversión,483937533928,598221678238.6156,598221678238.6156,483937533928
2022,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Funcionamiento,390172346000,482313396383.8076,482313396383.8076,390172346000
2022,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Deuda,1366834000,1689618333.004219,1689618333.004219,1366834000
2022,Agricultura y desarrollo rural,17,Ministerio de agricultura y desarrollo rural,1701,Inversión,895297499365,1106726250898.015,1106726250898.015,895297499365
2022,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Funcionamiento,179502990022,221893472631.0909,221893472631.0909,179502990022
2022,Agricultura y desarrollo rural,17,Instituto colombiano agropecuario (ica),1702,Inversión,168504101838,208297144826.5807,208297144826.5807,168504101838
2022,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Funcionamiento,13813872000,17076083402.20806,17076083402.20806,13813872000
2022,Agricultura y desarrollo rural,17,Autoridad nacional de acuicultura y pesca - aunap,1715,Inversión,51051606291,63107685292.13284,63107685292.13284,51051606291
2022,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Funcionamiento,61657552000,76218275392.1551,76218275392.1551,61657552000
2022,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Deuda,1151593000,1423547149.807019,1423547149.807019,1151593000
2022,Agricultura y desarrollo rural,17,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,Inversión,214981784340,265750752529.439,265750752529.439,214981784340
2022,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Funcionamiento,34197822000,42273799890.85361,42273799890.85361,34197822000
2022,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Deuda,2754790000,3405346726.5057,3405346726.5057,2754790000
2022,Agricultura y desarrollo rural,17,Agencia nacional de tierras - ant,1717,Inversión,271339022574,335417019916.4463,335417019916.4463,271339022574
2022,Agricultura y desarrollo rural,17,Agencia de desarrollo rural - adr,1718,Funcionamiento,37692508000,46593772567.63307,46593772567.63307,37692508000
2022,Agricultura y desarrollo rural,17,Agencia de desarrollo rural - adr,1718,Inversión,223008442170,275672943682.366,275672943682.366,223008442170
2022,Salud y protección social,19,Ministerio de salud y protección social,1901,Funcionamiento,39399328056849,48703666277616.41,48703666277616.41,39399328056849
2022,Salud y protección social,19,Ministerio de salud y protección social,1901,Deuda,11390906973,14080923690.16749,14080923690.16749,11390906973
2022,Salud y protección social,19,Ministerio de salud y protección social,1901,Inversión,965403097201,1193387618225.668,1193387618225.668,965403097201
2022,Salud y protección social,19,Instituto nacional de salud (ins),1903,Funcionamiento,45338670000,56045611995.33256,56045611995.33256,45338670000
2022,Salud y protección social,19,Instituto nacional de salud (ins),1903,Deuda,43048533,53214648.27896958,53214648.27896958,43048533
2022,Salud y protección social,19,Instituto nacional de salud (ins),1903,Inversión,62516054788,77279517686.05476,77279517686.05476,62516054788
2022,Salud y protección social,19,Superintendencia nacional de salud,1910,Funcionamiento,191932060000,237257726444.6639,237257726444.6639,191932060000
2022,Salud y protección social,19,Superintendencia nacional de salud,1910,Deuda,1531136833,1892722059.426981,1892722059.426981,1531136833
2022,Salud y protección social,19,Superintendencia nacional de salud,1910,Inversión,63000000000,77877748855.57849,77877748855.57849,63000000000
2022,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Funcionamiento,140711342000,173940992911.2288,173940992911.2288,140711342000
2022,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Deuda,1051442988,1299746237.387667,1299746237.387667,1051442988
2022,Salud y protección social,19,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,Inversión,89000000000,110017772192.8014,110017772192.8014,89000000000
2022,Salud y protección social,19,Fondo de previsión social del congreso,1913,Funcionamiento,319707438227,395207866373.0585,395207866373.0585,319707438227
2022,Salud y protección social,19,Fondo de previsión social del congreso,1913,Deuda,379304447,468878991.4804776,468878991.4804776,379304447
2022,Salud y protección social,19,Fondo de previsión social del congreso,1913,Inversión,267273700,330391652.1317655,330391652.1317655,267273700
2022,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Funcionamiento,581790026539,719182501166.4221,719182501166.4221,581790026539
2022,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Deuda,110515461,136614211.3716902,136614211.3716902,110515461
2022,Salud y protección social,19,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,Inversión,2725700000,3369386985.010323,3369386985.010323,2725700000
2022,Minas y energía,21,Ministerio de minas y energía,2101,Funcionamiento,172995960400,213849777096.2032,213849777096.2032,172995960400
2022,Minas y energía,21,Ministerio de minas y energía,2101,Deuda,13546034685,16744995034.7204,16744995034.7204,13546034685
2022,Minas y energía,21,Ministerio de minas y energía,2101,Inversión,4020058357087,4969414208222.078,4969414208222.078,4020058357087
2022,Minas y energía,21,Servicio geológico colombiano,2103,Funcionamiento,58143760412,71874685252.13751,71874685252.13751,58143760412
2022,Minas y energía,21,Servicio geológico colombiano,2103,Deuda,69248368,85601698.5994076,85601698.5994076,69248368
2022,Minas y energía,21,Servicio geológico colombiano,2103,Inversión,175224120358,216604127598.095,216604127598.095,175224120358
2022,Minas y energía,21,Unidad de planeación minero energética - upme,2109,Funcionamiento,17614060450,21773704381.77901,21773704381.77901,17614060450
2022,Minas y energía,21,Unidad de planeación minero energética - upme,2109,Deuda,135000000,166880890.4048111,166880890.4048111,135000000
2022,Minas y energía,21,Unidad de planeación minero energética - upme,2109,Inversión,25604057345,31650576945.99587,31650576945.99587,25604057345
2022,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Funcionamiento,32603839733,40303391150.06517,40303391150.06517,32603839733
2022,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Deuda,378296525,467633043.9188583,467633043.9188583,378296525
2022,Minas y energía,21,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,Inversión,235664588150,291317898573.0007,291317898573.0007,235664588150
2022,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Funcionamiento,603583816000,746122997392.6937,746122997392.6937,603583816000
2022,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Deuda,1112621225,1375372005.268827,1375372005.268827,1112621225
2022,Minas y energía,21,Agencia nacional de hidrocarburos - anh,2111,Inversión,311103640842,384572241421.4186,384572241421.4186,311103640842
2022,Minas y energía,21,Agencia nacional de minería - anm,2112,Funcionamiento,105370929943,130254774901.2652,130254774901.2652,105370929943
2022,Minas y energía,21,Agencia nacional de minería - anm,2112,Inversión,19500000000,24105017502.91716,24105017502.91716,19500000000
2022,Educación,22,Ministerio de educación nacional,2201,Funcionamiento,43942698068799,54319974670451.48,54319974670451.48,43942698068799
2022,Educación,22,Ministerio de educación nacional,2201,Inversión,4160327696271,5142808817255.562,5142808817255.562,4160327696271
2022,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Funcionamiento,5847009889,7227809010.978189,7227809010.978189,5847009889
2022,Igualdad y equidad,46,Instituto nacional para sordos (insor),4603,Inversión,6747943816,8341502758.634953,8341502758.634953,6747943816
2022,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Funcionamiento,5865619089,7250812861.835383,7250812861.835383,5865619089
2022,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Deuda,3463614,4281562.876581995,4281562.876581995,3463614
2022,Igualdad y equidad,46,Instituto nacional para ciegos (inci),4604,Inversión,1638125690,2024976842.534781,2024976842.534781,1638125690
2022,Educación,22,Escuela tecnológica instituto técnico central,2234,Funcionamiento,27593356937,34109659073.36541,34109659073.36541,27593356937
2022,Educación,22,Escuela tecnológica instituto técnico central,2234,Inversión,12126716629,14990498286.9211,14990498286.9211,12126716629
2022,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Funcionamiento,5120521896,6329757432.161566,6329757432.161566,5120521896
2022,Educación,22,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,Inversión,2487452756,3074876524.156898,3074876524.156898,2487452756
2022,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Funcionamiento,6795507460,8400298782.795082,8400298782.795082,6795507460
2022,Educación,22,Instituto nacional de formación técnica profesional de san juan del cesar,2239,Inversión,1982585199,2450782098.611256,2450782098.611256,1982585199
2022,Educación,22,Instituto tolimense de formación técnica profesional,2241,Funcionamiento,20093790766,24839034775.09667,24839034775.09667,20093790766
2022,Educación,22,Instituto tolimense de formación técnica profesional,2241,Inversión,6919556404,8553642473.376537,8553642473.376537,6919556404
2022,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Funcionamiento,8375999122,10354031048.21686,10354031048.21686,8375999122
2022,Educación,22,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,Inversión,5488530167,6784672602.093529,6784672602.093529,5488530167
2022,Educación,22,Unidad administrativa especial de alimentación escolar,2246,Funcionamiento,14286437034,17660246910.71251,17660246910.71251,14286437034
2022,Educación,22,Unidad administrativa especial de alimentación escolar,2246,Inversión,1214314677400,1501080848860.318,1501080848860.318,1214314677400
2022,Tecnologías de la información y las comunicaciones,23,Ministerio de tecnologías de la información y las comunicaciones,2301,Funcionamiento,106793000000,132012673548.1555,132012673548.1555,106793000000
2022,Tecnologías de la información y las comunicaciones,23,Ministerio de tecnologías de la información y las comunicaciones,2301,Deuda,2690573000,3325964577.326991,3325964577.326991,2690573000
2022,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Funcionamiento,756964000000,935724639439.9069,935724639439.9069,756964000000
2022,Tecnologías de la información y las comunicaciones,23,Fondo único de tecnologías de la información y las comunicaciones,2306,Inversión,1347527000000,1665751893366.843,1665751893366.843,1347527000000
2022,Tecnologías de la información y las comunicaciones,23,Unidad administrativa especial comisión de regulación de comunicaciones,2308,Funcionamiento,24571982000,30374772112.3777,30374772112.3777,24571982000
2022,Tecnologías de la información y las comunicaciones,23,Unidad administrativa especial comisión de regulación de comunicaciones,2308,Deuda,5414000,6692541.782604793,6692541.782604793,5414000
2022,Tecnologías de la información y las comunicaciones,23,Unidad administrativa especial comisión de regulación de comunicaciones,2308,Inversión,19885544000,24581609547.4374,24581609547.4374,19885544000
2022,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Funcionamiento,20599022649,25463579563.95548,25463579563.95548,20599022649
2022,Tecnologías de la información y las comunicaciones,23,Agencia nacional del espectro - ane,2309,Inversión,14383428351,17780143187.32358,17780143187.32358,14383428351
2022,Tecnologías de la información y las comunicaciones,23,Computadores para educar (cpe),2311,Funcionamiento,18188870000,22484257933.75819,22484257933.75819,18188870000
2022,Tecnologías de la información y las comunicaciones,23,Computadores para educar (cpe),2311,Inversión,140000000000,173061664123.5078,173061664123.5078,140000000000
2022,Tecnologías de la información y las comunicaciones,23,Corporación agencia nacional de gobierno digital - and,2312,Funcionamiento,3924239000,4850966655.416929,4850966655.416929,3924239000
2022,Tecnologías de la información y las comunicaciones,23,Corporación agencia nacional de gobierno digital - and,2312,Inversión,37760739000,46678116641.95315,46678116641.95315,37760739000
2022,Transporte,24,Ministerio de transporte,2401,Funcionamiento,208013806000,257137253050.175,257137253050.175,208013806000
2022,Transporte,24,Ministerio de transporte,2401,Deuda,13215388000,16336264566.55596,16336264566.55596,13215388000
2022,Transporte,24,Ministerio de transporte,2401,Inversión,187908781072,232284331112.4301,232284331112.4301,187908781072
2022,Transporte,24,Instituto nacional de vías,2402,Funcionamiento,203071707000,251028053927.2956,251028053927.2956,203071707000
2022,Transporte,24,Instituto nacional de vías,2402,Deuda,113245623287,139989114433.9435,139989114433.9435,113245623287
2022,Transporte,24,Instituto nacional de vías,2402,Inversión,5284806000000,6532838006642.133,6532838006642.133,5284806000000
2022,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Funcionamiento,605635000000,748658578224.5759,748658578224.5759,605635000000
2022,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Deuda,3101000000,3833315860.335697,3833315860.335697,3101000000
2022,Transporte,24,Unidad administrativa especial de la aeronáutica civil,2412,Inversión,997142545584,1232622487907.984,1232622487907.984,997142545584
2022,Transporte,24,Agencia nacional de infraestructura,2413,Funcionamiento,99785985370,123350919173.83,123350919173.83,99785985370
2022,Transporte,24,Agencia nacional de infraestructura,2413,Deuda,1167604335047,1443339637578.969,1443339637578.969,1167604335047
2022,Transporte,24,Agencia nacional de infraestructura,2413,Inversión,4505182025012,5569102131627.795,5569102131627.795,4505182025012
2022,Transporte,24,Unidad de planeación del sector de infraestructura de transporte,2414,Funcionamiento,7585900000,9377346270.532269,9377346270.532269,7585900000
2022,Transporte,24,Unidad de planeación del sector de infraestructura de transporte,2414,Inversión,2000000000,2472309487.478683,2472309487.478683,2000000000
2022,Transporte,24,Comisión de regulación de infraestructura y transporte,2415,Funcionamiento,1246300000,1540619657.122341,1540619657.122341,1246300000
2022,Transporte,24,Agencia nacional de seguridad vial,2416,Funcionamiento,20565873000,25422601468.09084,25422601468.09084,20565873000
2022,Transporte,24,Agencia nacional de seguridad vial,2416,Deuda,17235000,21305127.00834754,21305127.00834754,17235000
2022,Transporte,24,Agencia nacional de seguridad vial,2416,Inversión,123690791105,152900958181.3177,152900958181.3177,123690791105
2022,Transporte,24,Superintendencia de puertos y transporte,2417,Funcionamiento,42888396000,53016694166.77139,53016694166.77139,42888396000
2022,Transporte,24,Superintendencia de puertos y transporte,2417,Deuda,699639000,864862068.755049,864862068.755049,699639000
2022,Transporte,24,Superintendencia de puertos y transporte,2417,Inversión,14188184010,17538790969.00817,17538790969.00817,14188184010
2022,Organismos de control,25,Procuraduría general de la nación,2501,Funcionamiento,877960503000,1085295040599.228,1085295040599.228,877960503000
2022,Organismos de control,25,Procuraduría general de la nación,2501,Inversión,140170498557,173272426723.544,173272426723.544,140170498557
2022,Organismos de control,25,Defensoría del pueblo,2502,Funcionamiento,721773422000,892223639510.2775,892223639510.2775,721773422000
2022,Organismos de control,25,Defensoría del pueblo,2502,Deuda,247291740,305690857.4885558,305690857.4885558,247291740
2022,Organismos de control,25,Defensoría del pueblo,2502,Inversión,74375679763,91939849357.87056,91939849357.87056,74375679763
2022,Organismos de control,25,Contraloría general de la república,2601,Funcionamiento,994411912780,1229247003213.909,1229247003213.909,994411912780
2022,Organismos de control,25,Contraloría general de la república,2601,Deuda,1164626320,1439658350.151692,1439658350.151692,1164626320
2022,Organismos de control,25,Contraloría general de la república,2601,Inversión,222112767100,274565750695.7365,274565750695.7365,222112767100
2022,Organismos de control,25,Fondo de bienestar social de la contraloría general de la república,2602,Funcionamiento,107388497000,132748799989.588,132748799989.588,107388497000
2022,Organismos de control,25,Fondo de bienestar social de la contraloría general de la república,2602,Deuda,7790978,9630854.413068846,9630854.413068846,7790978
2022,Rama judicial,27,Rama judicial,2701,Funcionamiento,5005472200000,6187538204685.396,6187538204685.396,5005472200000
2022,Rama judicial,27,Rama judicial,2701,Deuda,61903665013,76522509160.67104,76522509160.67104,61903665013
2022,Rama judicial,27,Rama judicial,2701,Inversión,580822027740,717985904859.1042,717985904859.1042,580822027740
2022,Registraduría,28,Registraduría nacional del estado civil,2801,Funcionamiento,2123098245211,2624477967242.249,2624477967242.249,2123098245211
2022,Registraduría,28,Registraduría nacional del estado civil,2801,Deuda,68676963,84895353.59806122,84895353.59806122,68676963
2022,Registraduría,28,Registraduría nacional del estado civil,2801,Inversión,62671096655,77471173425.42502,77471173425.42502,62671096655
2022,Registraduría,28,Fondo rotatorio de la registraduría,2802,Funcionamiento,59784885682,73903370039.71852,73903370039.71852,59784885682
2022,Registraduría,28,Fondo rotatorio de la registraduría,2802,Inversión,65866122520,81420719804.81465,81420719804.81465,65866122520
2022,Registraduría,28,Fondo social de vivienda de la registraduría nacional del estado civil,2803,Funcionamiento,14193863802,17545812070.83242,17545812070.83242,14193863802
