Año,Sector,Código de sector,Entidad,Código de entidad,Apropiación a precios corrientes,Tipo de gasto,Indice_base_2025,Apropiación a precios constantes (2025)
2024,Presidencia de la república,2.0,Unidad nacional para la gestión del riesgo de desastres,211,25586241893.0,Inversión,94.33962264150942,27121416406.58
2024,Presidencia de la república,2.0,Agencia para la reincorporación y la normalización - arn,212,318203000000.0,Funcionamiento,94.33962264150942,337295180000.00006
2024,Presidencia de la república,2.0,Agencia para la reincorporación y la normalización - arn,212,2116977856.0,Inversión,94.33962264150942,2243996527.36
2024,Presidencia de la república,2.0,Agencia nacional inmobiliaria virgilio barco vargas,213,11303000000.0,Funcionamiento,94.33962264150942,11981180000.000002
2024,Presidencia de la república,2.0,Agencia nacional inmobiliaria virgilio barco vargas,213,57248086775.0,Inversión,94.33962264150942,60682971981.50001
2024,Presidencia de la república,2.0,Agencia de renovación del territorio - art,214,69764000000.0,Funcionamiento,94.33962264150942,73949840000.00002
2024,Presidencia de la república,2.0,Agencia de renovación del territorio - art,214,74472264014.0,Inversión,94.33962264150942,78940599854.84001
2024,Planeación,3.0,Departamento administrativo nacional de planeación,301,128808300000.0,Funcionamiento,94.33962264150942,136536798000.00002
2024,Planeación,3.0,Departamento administrativo nacional de planeación,301,1044103317205.0,Inversión,94.33962264150942,1106749516237.3
2024,Planeación,3.0,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,25816000000.0,Funcionamiento,94.33962264150942,27364960000.000004
2024,Planeación,3.0,Unidad administrativa especial - agencia nacional de contratación pública - colombia compra eficiente,303,67545904374.0,Inversión,94.33962264150942,71598658636.44
2024,Planeación,3.0,Superintendencia de servicios públicos domiciliarios,324,385252962781.0,Funcionamiento,94.33962264150942,408368140547.86005
2024,Planeación,3.0,Superintendencia de servicios públicos domiciliarios,324,33032000000.0,Inversión,94.33962264150942,35013920000.0
2024,Información estadistíca,4.0,Departamento administrativo nacional de estadística (dane),401,135419000000.0,Funcionamiento,94.33962264150942,143544140000.0
2024,Información estadistíca,4.0,Departamento administrativo nacional de estadística (dane),401,489409048337.0,Inversión,94.33962264150942,518773591237.22003
2024,Información estadistíca,4.0,Fondo rotatorio del dane,402,1061000000.0,Funcionamiento,94.33962264150942,1124660000.0
2024,Información estadistíca,4.0,Fondo rotatorio del dane,402,25000000000.0,Inversión,94.33962264150942,26500000000.000004
2024,Información estadistíca,4.0,Instituto geográfico agustín codazzi - igac,403,110514000000.0,Funcionamiento,94.33962264150942,117144840000.00002
2024,Información estadistíca,4.0,Instituto geográfico agustín codazzi - igac,403,867823236991.0,Inversión,94.33962264150942,919892631210.4601
2024,Empleo público,5.0,Departamento administrativo de la función pública,501,33771723785.0,Funcionamiento,94.33962264150942,35798027212.100006
2024,Empleo público,5.0,Departamento administrativo de la función pública,501,16760427248.0,Inversión,94.33962264150942,17766052882.88
2024,Empleo público,5.0,Escuela superior de administración pública (esap),503,138722970617.0,Funcionamiento,94.33962264150942,147046348854.02002
2024,Empleo público,5.0,Escuela superior de administración pública (esap),503,252589818675.0,Inversión,94.33962264150942,267745207795.50003
2024,Relaciones exteriores,11.0,Ministerio de relaciones exteriores,1101,703351000000.0,Funcionamiento,94.33962264150942,745552060000.0001
2024,Relaciones exteriores,11.0,Fondo rotatorio del ministerio de relaciones exteriores,1102,790146000000.0,Funcionamiento,94.33962264150942,837554760000.0001
2024,Relaciones exteriores,11.0,Fondo rotatorio del ministerio de relaciones exteriores,1102,72353303177.0,Inversión,94.33962264150942,76694501367.62001
2024,Relaciones exteriores,11.0,Unidad administrativa especial migración colombia,1104,166237000000.0,Funcionamiento,94.33962264150942,176211220000.00003
2024,Relaciones exteriores,11.0,Unidad administrativa especial migración colombia,1104,43596320548.0,Inversión,94.33962264150942,46212099780.880005
2024,Justicia y el derecho,12.0,Ministerio de justicia y del derecho,1201,148445969000.0,Funcionamiento,94.33962264150942,157352727140.00003
2024,Justicia y el derecho,12.0,Ministerio de justicia y del derecho,1201,63041027979.0,Inversión,94.33962264150942,66823489657.740005
2024,Justicia y el derecho,12.0,Superintendencia de notariado y registro,1204,682283800000.0,Funcionamiento,94.33962264150942,723220828000.0001
2024,Justicia y el derecho,12.0,Superintendencia de notariado y registro,1204,153838844636.0,Inversión,94.33962264150942,163069175314.16
2024,Justicia y el derecho,12.0,Instituto nacional penitenciario y carcelario - inpec,1208,1932451007000.0,Funcionamiento,94.33962264150942,2048398067420.0002
2024,Justicia y el derecho,12.0,Instituto nacional penitenciario y carcelario - inpec,1208,4000000000.0,Inversión,94.33962264150942,4240000000.0000005
2024,Justicia y el derecho,12.0,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,121052300000.0,Funcionamiento,94.33962264150942,128315438000.00002
2024,Justicia y el derecho,12.0,Unidad administrativa especial agencia nacional de defensa jurídica del estado,1210,15477000000.0,Inversión,94.33962264150942,16405620000.000002
2024,Justicia y el derecho,12.0,Unidad de servicios penitenciarios y carcelarios - uspec,1211,1438909600000.0,Funcionamiento,94.33962264150942,1525244176000.0002
2024,Justicia y el derecho,12.0,Unidad de servicios penitenciarios y carcelarios - uspec,1211,518886000000.0,Inversión,94.33962264150942,550019160000.0
2024,Hacienda,13.0,Ministerio de hacienda y crédito público,1301,42000684029559.0,Funcionamiento,94.33962264150942,44520725071332.55
2024,Hacienda,13.0,Ministerio de hacienda y crédito público,1301,5189842790538.0,Inversión,94.33962264150942,5501233357970.28
2024,Hacienda,13.0,Unidad administrativa especial contaduría general de la nación,1308,20535000000.0,Funcionamiento,94.33962264150942,21767100000.000004
2024,Hacienda,13.0,Unidad administrativa especial contaduría general de la nación,1308,8882489110.0,Inversión,94.33962264150942,9415438456.6
2024,Hacienda,13.0,Superintendencia de la economía solidaria,1309,24007000000.0,Funcionamiento,94.33962264150942,25447420000.000004
2024,Hacienda,13.0,Superintendencia de la economía solidaria,1309,24920453895.0,Inversión,94.33962264150942,26415681128.700005
2024,Hacienda,13.0,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,4060829000000.0,Funcionamiento,94.33962264150942,4304478740000.0005
2024,Hacienda,13.0,Unidad administrativa especial dirección de impuestos y aduanas nacionales,1310,111480371005.0,Inversión,94.33962264150942,118169193265.30002
2024,Hacienda,13.0,Unidad de información y análisis financiero,1312,28289000000.0,Funcionamiento,94.33962264150942,29986340000.000004
2024,Hacienda,13.0,Unidad de información y análisis financiero,1312,4403313940.0,Inversión,94.33962264150942,4667512776.400001
2024,Hacienda,13.0,Superintendencia financiera de colombia,1313,383586000000.0,Funcionamiento,94.33962264150942,406601160000.00006
2024,Hacienda,13.0,Superintendencia financiera de colombia,1313,49781000000.0,Inversión,94.33962264150942,52767860000.00001
2024,Hacienda,13.0,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,268284000000.0,Funcionamiento,94.33962264150942,284381040000.0
2024,Hacienda,13.0,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,14007000000.0,Deuda,94.33962264150942,14847420000.000002
2024,Hacienda,13.0,Unidad administrativa especial de gestión  pensional y contribuciones parafiscales de la protección social (ugppp),1314,7194519134.0,Inversión,94.33962264150942,7626190282.040001
2024,Hacienda,13.0,Fondo adaptación,1315,45542000000.0,Funcionamiento,94.33962264150942,48274520000.00001
2024,Hacienda,13.0,Fondo adaptación,1315,148648236982.0,Inversión,94.33962264150942,157567131200.92
2024,Servicio de la deuda pública nacional,14.0,Servicio de la deuda pública nacional,1401,92347433153773.0,Deuda,94.33962264150942,97888279142999.39
2024,Defensa y policía,15.0,Ministerio de defensa nacional,1501,19956580000000.0,Funcionamiento,94.33962264150942,21153974800000.004
2024,Defensa y policía,15.0,Ministerio de defensa nacional,1501,327684852350.0,Deuda,94.33962264150942,347345943491.00006
2024,Defensa y policía,15.0,Ministerio de defensa nacional,1501,2671133261497.0,Inversión,94.33962264150942,2831401257186.8203
2024,Defensa y policía,15.0,Caja de retiro de las fuerzas militares,1503,6873758000000.0,Funcionamiento,94.33962264150942,7286183480000.001
2024,Defensa y policía,15.0,Caja de retiro de las fuerzas militares,1503,18188000000.0,Inversión,94.33962264150942,19279280000.000004
2024,Defensa y policía,15.0,Instituto casas fiscales del ejército,1507,33926000000.0,Funcionamiento,94.33962264150942,35961560000.0
2024,Defensa y policía,15.0,Instituto casas fiscales del ejército,1507,38560000000.0,Inversión,94.33962264150942,40873600000.00001
2024,Defensa y policía,15.0,"Defensa civil colombiana, guillermo león valencia",1508,40268000000.0,Funcionamiento,94.33962264150942,42684080000.00001
2024,Defensa y policía,15.0,"Defensa civil colombiana, guillermo león valencia",1508,8620000000.0,Inversión,94.33962264150942,9137200000.0
2024,Defensa y policía,15.0,Club militar de oficiales,1510,59154000000.0,Funcionamiento,94.33962264150942,62703240000.00001
2024,Defensa y policía,15.0,Club militar de oficiales,1510,13870000000.0,Inversión,94.33962264150942,14702200000.000002
2024,Defensa y policía,15.0,Caja de sueldos de retiro de la policía nacional,1511,6631022000000.0,Funcionamiento,94.33962264150942,7028883320000.001
2024,Defensa y policía,15.0,Caja de sueldos de retiro de la policía nacional,1511,10540000000.0,Inversión,94.33962264150942,11172400000.000002
2024,Defensa y policía,15.0,Fondo rotatorio de la policía,1512,351734000000.0,Funcionamiento,94.33962264150942,372838040000.00006
2024,Defensa y policía,15.0,Fondo rotatorio de la policía,1512,7000000000.0,Inversión,94.33962264150942,7420000000.000001
2024,Defensa y policía,15.0,Superintendencia de vigilancia y seguridad privada,1516,29744000000.0,Funcionamiento,94.33962264150942,31528640000.000004
2024,Defensa y policía,15.0,Superintendencia de vigilancia y seguridad privada,1516,5506000000.0,Inversión,94.33962264150942,5836360000.000001
2024,Defensa y policía,15.0,Hospital militar,1519,486283000000.0,Funcionamiento,94.33962264150942,515459980000.00006
2024,Defensa y policía,15.0,Hospital militar,1519,20000000000.0,Inversión,94.33962264150942,21200000000.000004
2024,Defensa y policía,15.0,Agencia logística de las fuerzas militares,1520,370705880000.0,Funcionamiento,94.33962264150942,392948232800.00006
2024,Defensa y policía,15.0,Agencia logística de las fuerzas militares,1520,3880000000.0,Inversión,94.33962264150942,4112800000.0000005
2024,Defensa y policía,15.0,Unidad administrativa especial de la justicia penal militar y policial,1521,142478000000.0,Funcionamiento,94.33962264150942,151026680000.00003
2024,Defensa y policía,15.0,Unidad administrativa especial de la justicia penal militar y policial,1521,15000000000.0,Inversión,94.33962264150942,15900000000.000002
2024,Defensa y policía,15.0,Policía nacional,1601,14996039000000.0,Funcionamiento,94.33962264150942,15895801340000.002
2024,Defensa y policía,15.0,Policía nacional,1601,87685908629.0,Deuda,94.33962264150942,92947063146.74
2024,Defensa y policía,15.0,Policía nacional,1601,395047711450.0,Inversión,94.33962264150942,418750574137.00006
2024,Agricultura y desarrollo rural,17.0,Ministerio de agricultura y desarrollo rural,1701,486869949000.0,Funcionamiento,94.33962264150942,516082145940.00006
2024,Agricultura y desarrollo rural,17.0,Ministerio de agricultura y desarrollo rural,1701,1308235656012.0,Inversión,94.33962264150942,1386729795372.7202
2024,Agricultura y desarrollo rural,17.0,Instituto colombiano agropecuario (ica),1702,231627813000.0,Funcionamiento,94.33962264150942,245525481780.00003
2024,Agricultura y desarrollo rural,17.0,Instituto colombiano agropecuario (ica),1702,302363860434.0,Inversión,94.33962264150942,320505692060.04004
2024,Agricultura y desarrollo rural,17.0,Autoridad nacional de acuicultura y pesca - aunap,1715,21906299000.0,Funcionamiento,94.33962264150942,23220676940.000004
2024,Agricultura y desarrollo rural,17.0,Autoridad nacional de acuicultura y pesca - aunap,1715,150217118190.0,Inversión,94.33962264150942,159230145281.40002
2024,Agricultura y desarrollo rural,17.0,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,74639984000.0,Funcionamiento,94.33962264150942,79118383040.00002
2024,Agricultura y desarrollo rural,17.0,Unidad administrativa especial de gestión de restitución de tierras despojadas,1716,399023464158.0,Inversión,94.33962264150942,422964872007.48004
2024,Agricultura y desarrollo rural,17.0,Agencia nacional de tierras - ant,1717,272735919000.0,Funcionamiento,94.33962264150942,289100074140.0
2024,Agricultura y desarrollo rural,17.0,Agencia nacional de tierras - ant,1717,4943238377001.0,Inversión,94.33962264150942,5239832679621.061
2024,Agricultura y desarrollo rural,17.0,Agencia de desarrollo rural - adr,1718,106839606045.0,Funcionamiento,94.33962264150942,113249982407.70001
2024,Agricultura y desarrollo rural,17.0,Agencia de desarrollo rural - adr,1718,894892572970.0,Inversión,94.33962264150942,948586127348.2001
2024,Salud y protección social,19.0,Ministerio de salud y protección social,1901,57761175090551.0,Funcionamiento,94.33962264150942,61226845595984.06
2024,Salud y protección social,19.0,Ministerio de salud y protección social,1901,1872516360881.0,Inversión,94.33962264150942,1984867342533.86
2024,Salud y protección social,19.0,Instituto nacional de salud (ins),1903,54576559000.0,Funcionamiento,94.33962264150942,57851152540.00001
2024,Salud y protección social,19.0,Instituto nacional de salud (ins),1903,65126182897.0,Inversión,94.33962264150942,69033753870.82
2024,Salud y protección social,19.0,Superintendencia nacional de salud,1910,229182705000.0,Funcionamiento,94.33962264150942,242933667300.00003
2024,Salud y protección social,19.0,Superintendencia nacional de salud,1910,79713190919.0,Inversión,94.33962264150942,84495982374.14001
2024,Salud y protección social,19.0,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,163529334000.0,Funcionamiento,94.33962264150942,173341094040.00003
2024,Salud y protección social,19.0,Instituto nacional de vigilancia de medicamentos y alimentos - invima,1912,94135686070.0,Inversión,94.33962264150942,99783827234.20001
2024,Salud y protección social,19.0,Fondo de previsión social del congreso,1913,406414390000.0,Funcionamiento,94.33962264150942,430799253400.00006
2024,Salud y protección social,19.0,Fondo de previsión social del congreso,1913,307000000.0,Inversión,94.33962264150942,325420000.00000006
2024,Salud y protección social,19.0,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,758320164000.0,Funcionamiento,94.33962264150942,803819373840.0001
2024,Salud y protección social,19.0,Fondo pasivo social de ferrocarriles nacionales de colombia,1914,2680000000.0,Inversión,94.33962264150942,2840800000.0000005
2024,Minas y energía,21.0,Ministerio de minas y energía,2101,212613387648.0,Funcionamiento,94.33962264150942,225370190906.88004
2024,Minas y energía,21.0,Ministerio de minas y energía,2101,3459701283.0,Deuda,94.33962264150942,3667283359.9800005
2024,Minas y energía,21.0,Ministerio de minas y energía,2101,7168737208897.0,Inversión,94.33962264150942,7598861441430.82
2024,Minas y energía,21.0,Servicio geológico colombiano,2103,74509646000.0,Funcionamiento,94.33962264150942,78980224760.00002
2024,Minas y energía,21.0,Servicio geológico colombiano,2103,61421308034.0,Inversión,94.33962264150942,65106586516.04001
2024,Minas y energía,21.0,Unidad de planeación minero energética - upme,2109,33049617730.0,Funcionamiento,94.33962264150942,35032594793.8
2024,Minas y energía,21.0,Unidad de planeación minero energética - upme,2109,27168241168.0,Inversión,94.33962264150942,28798335638.08
2024,Minas y energía,21.0,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,25668576000.0,Funcionamiento,94.33962264150942,27208690560.000004
2024,Minas y energía,21.0,Instituto de planificación y promoción de soluciones energéticas para las zonas no interconectadas - ipse,2110,256636117750.0,Inversión,94.33962264150942,272034284815.00003
2024,Minas y energía,21.0,Agencia nacional de hidrocarburos - anh,2111,4062376545369.0,Funcionamiento,94.33962264150942,4306119138091.1406
2024,Minas y energía,21.0,Agencia nacional de hidrocarburos - anh,2111,382524997557.0,Inversión,94.33962264150942,405476497410.42004
2024,Minas y energía,21.0,Agencia nacional de minería - anm,2112,103279100000.0,Funcionamiento,94.33962264150942,109475846000.00002
2024,Minas y energía,21.0,Agencia nacional de minería - anm,2112,156949700000.0,Inversión,94.33962264150942,166366682000.00003
2024,Educación,22.0,Ministerio de educación nacional,2201,56295601403954.0,Funcionamiento,94.33962264150942,59673337488191.25
2024,Educación,22.0,Ministerio de educación nacional,2201,6220042784412.0,Inversión,94.33962264150942,6593245351476.721
2024,Educación,22.0,Escuela tecnológica instituto técnico central,2234,41596624660.0,Funcionamiento,94.33962264150942,44092422139.600006
2024,Educación,22.0,Escuela tecnológica instituto técnico central,2234,14301492414.0,Inversión,94.33962264150942,15159581958.840002
2024,Educación,22.0,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,7058908352.0,Funcionamiento,94.33962264150942,7482442853.120001
2024,Educación,22.0,Instituto nacional de formación técnica profesional de san andrés y providencia,2238,4138232398.0,Inversión,94.33962264150942,4386526341.88
2024,Educación,22.0,Instituto nacional de formación técnica profesional de san juan del cesar,2239,8636811199.0,Funcionamiento,94.33962264150942,9155019870.94
2024,Educación,22.0,Instituto nacional de formación técnica profesional de san juan del cesar,2239,7760786646.0,Inversión,94.33962264150942,8226433844.760001
2024,Educación,22.0,Instituto tolimense de formación técnica profesional,2241,24958184872.0,Funcionamiento,94.33962264150942,26455675964.320004
2024,Educación,22.0,Instituto tolimense de formación técnica profesional,2241,8492290121.0,Inversión,94.33962264150942,9001827528.26
2024,Educación,22.0,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,12951688079.0,Funcionamiento,94.33962264150942,13728789363.740002
2024,Educación,22.0,"Instituto técnico nacional de comercio ""simón rodríguez"" de cali",2242,7620000000.0,Inversión,94.33962264150942,8077200000.000001
2024,Educación,22.0,Unidad administrativa especial de alimentación escolar,2246,15817624535.0,Funcionamiento,94.33962264150942,16766682007.100002
2024,Educación,22.0,Unidad administrativa especial de alimentación escolar,2246,2000000000000.0,Inversión,94.33962264150942,2120000000000.0002
2024,Educación,22.0,Entes autónomos universitarios estatales - universidades públicas,2257,5654479910886.0,Funcionamiento,94.33962264150942,5993748705539.16
2024,Educación,22.0,Entes autónomos universitarios estatales - universidades públicas,2257,125299409327.0,Inversión,94.33962264150942,132817373886.62001
2024,Tecnologías de la información y las comunicaciones,23.0,Ministerio de tecnologías de la información y las comunicaciones,2301,120086000000.0,Funcionamiento,94.33962264150942,127291160000.00002
2024,Tecnologías de la información y las comunicaciones,23.0,Fondo único de tecnologías de la información y las comunicaciones,2306,590536481108.0,Funcionamiento,94.33962264150942,625968669974.4801
2024,Tecnologías de la información y las comunicaciones,23.0,Fondo único de tecnologías de la información y las comunicaciones,2306,2973578828258.0,Inversión,94.33962264150942,3151993557953.4805
2024,Tecnologías de la información y las comunicaciones,23.0,Unidad administrativa especial comisión de regulación de comunicaciones,2308,34466820854.0,Funcionamiento,94.33962264150942,36534830105.240005
2024,Tecnologías de la información y las comunicaciones,23.0,Unidad administrativa especial comisión de regulación de comunicaciones,2308,17726519146.0,Inversión,94.33962264150942,18790110294.760002
2024,Tecnologías de la información y las comunicaciones,23.0,Agencia nacional del espectro - ane,2309,20197057368.0,Funcionamiento,94.33962264150942,21408880810.08
2024,Tecnologías de la información y las comunicaciones,23.0,Agencia nacional del espectro - ane,2309,27103942632.0,Inversión,94.33962264150942,28730179189.920002
2024,Tecnologías de la información y las comunicaciones,23.0,Computadores para educar (cpe),2311,23190260527.0,Funcionamiento,94.33962264150942,24581676158.620003
2024,Tecnologías de la información y las comunicaciones,23.0,Computadores para educar (cpe),2311,156723731473.0,Inversión,94.33962264150942,166127155361.38
2024,Tecnologías de la información y las comunicaciones,23.0,Corporación agencia nacional de gobierno digital - and,2312,4607104918.0,Funcionamiento,94.33962264150942,4883531213.080001
2024,Tecnologías de la información y las comunicaciones,23.0,Corporación agencia nacional de gobierno digital - and,2312,43907317082.0,Inversión,94.33962264150942,46541756106.920006
2024,Transporte,24.0,Ministerio de transporte,2401,323798605865.0,Funcionamiento,94.33962264150942,343226522216.9
2024,Transporte,24.0,Ministerio de transporte,2401,5072034135.0,Deuda,94.33962264150942,5376356183.1
2024,Transporte,24.0,Ministerio de transporte,2401,194842660893.0,Inversión,94.33962264150942,206533220546.58002
2024,Transporte,24.0,Instituto nacional de vías,2402,213175023986.0,Funcionamiento,94.33962264150942,225965525425.16003
2024,Transporte,24.0,Instituto nacional de vías,2402,601876014.0,Deuda,94.33962264150942,637988574.84
2024,Transporte,24.0,Instituto nacional de vías,2402,4318695629106.0,Inversión,94.33962264150942,4577817366852.36
2024,Transporte,24.0,Unidad administrativa especial de la aeronáutica civil,2412,805690344000.0,Funcionamiento,94.33962264150942,854031764640.0001
2024,Transporte,24.0,Unidad administrativa especial de la aeronáutica civil,2412,1768182313328.0,Inversión,94.33962264150942,1874273252127.6802
2024,Transporte,24.0,Agencia nacional de infraestructura,2413,129839105092.0,Funcionamiento,94.33962264150942,137629451397.52002
2024,Transporte,24.0,Agencia nacional de infraestructura,2413,1539512571000.0,Deuda,94.33962264150942,1631883325260.0002
2024,Transporte,24.0,Agencia nacional de infraestructura,2413,7473864539630.0,Inversión,94.33962264150942,7922296412007.801
2024,Transporte,24.0,Unidad de planeación del sector de infraestructura de transporte,2414,17097628000.0,Funcionamiento,94.33962264150942,18123485680.0
2024,Transporte,24.0,Unidad de planeación del sector de infraestructura de transporte,2414,17612900123.0,Inversión,94.33962264150942,18669674130.38
2024,Transporte,24.0,Comisión de regulación de infraestructura y transporte,2415,1330936000.0,Funcionamiento,94.33962264150942,1410792160.0000002
2024,Transporte,24.0,Agencia nacional de seguridad vial,2416,26774065000.0,Funcionamiento,94.33962264150942,28380508900.000004
2024,Transporte,24.0,Agencia nacional de seguridad vial,2416,168269000000.0,Inversión,94.33962264150942,178365140000.00003
2024,Transporte,24.0,Superintendencia de puertos y transporte,2417,57558857000.0,Funcionamiento,94.33962264150942,61012388420.00001
2024,Transporte,24.0,Superintendencia de puertos y transporte,2417,21457922478.0,Inversión,94.33962264150942,22745397826.680004
2024,Organismos de control,25.0,Procuraduría general de la nación,2501,1235228000000.0,Funcionamiento,94.33962264150942,1309341680000.0002
2024,Organismos de control,25.0,Procuraduría general de la nación,2501,137314716530.0,Inversión,94.33962264150942,145553599521.80002
2024,Organismos de control,25.0,Defensoría del pueblo,2502,1110889000000.0,Funcionamiento,94.33962264150942,1177542340000.0002
2024,Organismos de control,25.0,Defensoría del pueblo,2502,162901505415.0,Inversión,94.33962264150942,172675595739.90002
2024,Organismos de control,25.0,Contraloría general de la república,2601,1224929000000.0,Funcionamiento,94.33962264150942,1298424740000.0002
2024,Organismos de control,25.0,Contraloría general de la república,2601,238842438700.0,Inversión,94.33962264150942,253172985022.00003
2024,Organismos de control,25.0,Fondo de bienestar social de la contraloría general de la república,2602,126176000000.0,Funcionamiento,94.33962264150942,133746560000.00002
2024,Rama judicial,27.0,Rama judicial,2701,8048691500000.0,Funcionamiento,94.33962264150942,8531612990000.001
2024,Rama judicial,27.0,Rama judicial,2701,17695578136.0,Deuda,94.33962264150942,18757312824.160004
2024,Rama judicial,27.0,Rama judicial,2701,1148691817886.0,Inversión,94.33962264150942,1217613326959.1602
2024,Registraduría,28.0,Registraduría nacional del estado civil,2801,1028930729617.0,Funcionamiento,94.33962264150942,1090666573394.0201
2024,Registraduría,28.0,Registraduría nacional del estado civil,2801,174199572685.0,Inversión,94.33962264150942,184651547046.1
2024,Registraduría,28.0,Fondo rotatorio de la registraduría,2802,80764416835.0,Funcionamiento,94.33962264150942,85610281845.1
2024,Registraduría,28.0,Fondo rotatorio de la registraduría,2802,135518132970.0,Inversión,94.33962264150942,143649220948.2
2024,Registraduría,28.0,Fondo social de vivienda de la registraduría nacional del estado civil,2803,15349613200.0,Funcionamiento,94.33962264150942,16270589992.000002
2024,Registraduría,28.0,Consejo nacional electoral- cne,2804,224299312595.0,Funcionamiento,94.33962264150942,237757271350.7
2024,Registraduría,28.0,Consejo nacional electoral- cne,2804,690706153.0,Inversión,94.33962264150942,732148522.1800001
2024,Fiscalía,29.0,Fiscalía general de la nación,2901,5696420000000.0,Funcionamiento,94.33962264150942,6038205200000.001
2024,Fiscalía,29.0,Fiscalía general de la nación,2901,173977914661.0,Deuda,94.33962264150942,184416589540.66003
2024,Fiscalía,29.0,Fiscalía general de la nación,2901,151786000000.0,Inversión,94.33962264150942,160893160000.00003
2024,Fiscalía,29.0,Instituto nacional de medicina legal y ciencias forenses,2902,334098700000.0,Funcionamiento,94.33962264150942,354144622000.00006
2024,Fiscalía,29.0,Instituto nacional de medicina legal y ciencias forenses,2902,96593275679.0,Inversión,94.33962264150942,102388872219.74
2024,Fiscalía,29.0,Fondo especial para la administración de bienes de la fiscalía general de la nación,2904,18870249000.0,Funcionamiento,94.33962264150942,20002463940.000004
2024,Fiscalía,29.0,Fondo especial para la administración de bienes de la fiscalía general de la nación,2904,21556842476.0,Inversión,94.33962264150942,22850253024.56
2024,Ambiente y desarrollo sostenible,32.0,Ministerio de ambiente y desarrollo sostenible,3201,315421261000.0,Funcionamiento,94.33962264150942,334346536660.00006
2024,Ambiente y desarrollo sostenible,32.0,Ministerio de ambiente y desarrollo sostenible,3201,1242981081052.0,Inversión,94.33962264150942,1317559945915.12
2024,Ambiente y desarrollo sostenible,32.0,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,61520291000.0,Funcionamiento,94.33962264150942,65211508460.00001
2024,Ambiente y desarrollo sostenible,32.0,"Instituto de hidrología, meteorología y estudios ambientales - ideam",3202,36160985482.0,Inversión,94.33962264150942,38330644610.920006
2024,Ambiente y desarrollo sostenible,32.0,Fondo nacional ambiental,3204,94262862000.0,Funcionamiento,94.33962264150942,99918633720.00002
2024,Ambiente y desarrollo sostenible,32.0,Fondo nacional ambiental,3204,179088697454.0,Inversión,94.33962264150942,189834019301.24002
2024,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de los valles del sinú y san jorge (cvs),3208,3722668000.0,Funcionamiento,94.33962264150942,3946028080.0000005
2024,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de los valles del sinú y san jorge (cvs),3208,3555502554.0,Inversión,94.33962264150942,3768832707.2400002
2024,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del quindío (crq),3209,6312398800.0,Funcionamiento,94.33962264150942,6691142728.000001
2024,Ambiente y desarrollo sostenible,32.0,Corporación para el desarrollo sostenible del urabá (corpourabá),3210,4562801000.0,Funcionamiento,94.33962264150942,4836569060.000001
2024,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de caldas (corpocaldas),3211,4770067000.0,Funcionamiento,94.33962264150942,5056271020.000001
2024,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,2557225000.0,Funcionamiento,94.33962264150942,2710658500.0000005
2024,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional para la defensa de la meseta de bucaramanga (cdmb),3213,1535066000.0,Funcionamiento,94.33962264150942,1627169960.0000002
2024,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del tolima (cortolima),3214,2651441000.0,Funcionamiento,94.33962264150942,2810527460.0000005
2024,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de risaralda (carder),3215,3183319000.0,Funcionamiento,94.33962264150942,3374318140.0000005
2024,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de nariño (corponariño),3216,3178416000.0,Funcionamiento,94.33962264150942,3369120960.0000005
2024,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de la frontera nororiental (corponor),3217,4794182000.0,Funcionamiento,94.33962264150942,5081832920.000001
2024,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional de la guajira (corpoguajira),3218,4577093000.0,Funcionamiento,94.33962264150942,4851718580.000001
2024,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del cesar (corpocesar),3219,3636106600.0,Funcionamiento,94.33962264150942,3854272996.0000005
2024,Ambiente y desarrollo sostenible,32.0,Corporación autónoma regional del cauca (crc),3221,7207747000.0,Funcionamiento,94.33962264150942,7640211820.000001
